"ID","time","filter_1","filter_2","grade_group","age","sex","b1_1","b1_2","b1_3","b1_4","b1_5","b2_1","b2_2","b2_3","b3_1","b3_2","b3_3","b4_1","b4_2","b4_3","b4_4","b5_1","b5_2","b5_3","b6_1","b6_2","b6_3","b7_1","b7_2","b7_3","b7_4","b8_1","b8_2","b8_3","b9_1","b9_2","b9_3","b1","b2","b3","b4","b5","b6","b7","b8","b9","","","","",""
"2003096150","11.03.2025 17:01:36","Да","Да","1–3 года","20.00","Мужской","5","5","5","5","5","5","5","5","5","4","4","4","4","5","3","3","4","4","4","4","5","3","4","5","4","5","5","4","5","5","5","Развитие","","","Условия работы","Корпоративная культура","Интерес к работе","","Баланс работы и личной жизни","","","","","",""
"2003098861","11.03.2025 17:04:22","Да","Да","1–3 года","20.00","Мужской","3","1","4","4","4","4","4","4","5","5","3","5","4","3","5","1","3","4","3","3","4","4","5","5","5","5","5","4","4","5","5","","","","","","","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003110388","11.03.2025 17:15:55","Да","Да","более 3 лет","27.00","Мужской","4","3","2","3","2","3","4","4","2","2","2","2","3","1","1","1","1","1","1","2","2","4","5","4","2","3","4","3","2","2","3","","","","","","Интерес к работе","","","","","","","",""
"2003112226","11.03.2025 17:17:46","Да","Нет","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2003118191","11.03.2025 17:24:04","Да","Да","менее 1 года","22.00","Женский","1","3","5","4","5","5","5","5","5","5","3","4","4","5","5","4","5","5","5","5","4","5","5","5","5","5","3","4","4","5","5","","Коллектив и атмосфера","","","Корпоративная культура","Интерес к работе","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003119065","11.03.2025 17:24:57","Нет","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2003126231","11.03.2025 17:32:29","Да","Да","1–3 года","20.00","Мужской","5","5","5","5","5","5","5","5","5","3","3","5","5","3","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Развитие","Коллектив и атмосфера","","","","Интерес к работе","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003126578","11.03.2025 17:34:27","Да","Да","более 3 лет","","Женский","4","5","4","4","4","4","5","5","3","5","4","3","4","3","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","","Коллектив и атмосфера","","","Корпоративная культура","Интерес к работе","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003133878","11.03.2025 17:41:08","Да","Да","менее 1 года","22.00","Женский","4","2","4","2","5","5","4","4","5","3","2","3","4","5","2","1","4","3","4","4","2","4","4","5","4","4","4","3","5","4","3","","Коллектив и атмосфера","","Условия работы","","Интерес к работе","","Баланс работы и личной жизни","","","","","",""
"2003134779","11.03.2025 17:42:07","Да","Да","менее 1 года","20.00","Женский","5","1","4","5","3","5","3","1","4","3","2","4","3","5","1","1","1","4","3","1","3","3","4","5","4","5","4","1","5","1","4","","","Стабильность","Условия работы","","","Финансовая мотивация","","","","","","",""
"2003173373","11.03.2025 18:28:21","Да","Да","1–3 года","21.00","Мужской","5","5","5","4","5","5","5","4","4","5","4","4","4","4","3","3","4","5","4","4","4","5","5","5","4","5","5","4","5","5","5","Развитие","","","Условия работы","","Интерес к работе","Финансовая мотивация","","","","","","",""
"2003177158","11.03.2025 18:33:16","Да","Да","1–3 года","22.00","Мужской","5","5","3","2","5","4","4","4","5","4","4","1","1","1","1","1","1","1","1","4","3","1","3","3","1","5","5","5","5","5","5","Развитие","Коллектив и атмосфера","Стабильность","","","Интерес к работе","","","","","","","",""
"2003193110","11.03.2025 18:52:51","Да","Да","менее 1 года","16.00","Женский","5","3","4","5","5","5","5","5","5","5","3","5","5","5","3","4","5","5","5","5","4","5","5","5","5","4","5","5","5","4","5","Развитие","","Стабильность","Условия работы","","","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003213374","11.03.2025 19:16:36","Да","Да","менее 1 года","21.00","Женский","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","","Коллектив и атмосфера","","","","Интерес к работе","Финансовая мотивация","","","","","","",""
"2003216315","11.03.2025 19:20:15","Да","Да","1–3 года","21.00","Мужской","5","3","5","4","4","5","5","5","5","4","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","Развитие","Коллектив и атмосфера","","Условия работы","","Интерес к работе","Финансовая мотивация","","Руководство","","","","",""
"2003224701","11.03.2025 19:30:24","Да","Да","1–3 года","21.00","Мужской","4","3","5","5","5","5","4","5","5","5","4","5","4","5","3","4","5","5","5","5","4","4","4","5","3","5","4","4","5","5","5","","","","Условия работы","","","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003277724","11.03.2025 19:56:43","Да","Да","более 3 лет","","Мужской","4","1","4","4","4","5","5","1","5","1","4","3","5","5","4","4","4","5","3","5","5","4","5","5","4","4","5","4","5","5","5","","Коллектив и атмосфера","","Условия работы","","Интерес к работе","Финансовая мотивация","","","","","","",""
"2003288184","11.03.2025 20:50:10","Да","Да","1–3 года","21.00","Мужской","5","5","5","4","4","5","3","2","5","5","4","3","5","4","4","3","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Развитие","","Стабильность","Условия работы","","Интерес к работе","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2003292617","11.03.2025 20:55:42","Да","Да","менее 1 года","19.00","Женский","5","2","5","4","5","5","4","4","5","4","3","4","4","5","4","1","1","3","4","3","1","4","4","5","3","5","5","5","4","4","4","","Коллектив и атмосфера","","Условия работы","","","Финансовая мотивация","","","","","","",""
"2003315045","11.03.2025 21:23:15","Да","Да","более 3 лет","","Мужской","5","3","3","4","4","5","4","5","5","4","3","5","3","4","4","4","4","5","3","3","4","5","5","3","4","2","3","3","1","1","4","","Коллектив и атмосфера","","","","Интерес к работе","Финансовая мотивация","","","","","","",""
"2003341180","11.03.2025 22:08:28","Да","Да","более 3 лет","30.00","Мужской","4","4","5","3","3","5","5","5","5","4","4","5","5","5","4","4","4","4","5","5","5","5","5","5","5","5","5","5","4","5","5","","Коллектив и атмосфера","","","","Интерес к работе","Финансовая мотивация","","Руководство","","","","",""
"2003363920","11.03.2025 22:15:27","Да","Да","более 3 лет","","Мужской","1","4","4","3","5","3","4","5","5","3","3","2","3","2","5","4","4","5","3","5","5","3","5","5","5","4","5","3","3","3","4","","","","","","Интерес к работе","Финансовая мотивация","","","","","","",""
"2003393247","12.03.2025 0:10:19","Да","Да","1–3 года","34.00","Женский","3","5","4","4","5","5","5","5","5","5","5","1","3","1","1","5","5","5","5","5","5","5","5","5","1","3","5","5","5","4","4","","","Стабильность","Условия работы","","","Финансовая мотивация","Баланс работы и личной жизни","Руководство","","","","",""
"2003394672","12.03.2025 0:15:22","Нет","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2003394899","12.03.2025 0:16:14","Нет","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
